License Number,License Type,License Type Code,License Status,License Status Code,Issued Date,Effective Date,Expiration Date,Application Number,SEE Category,Entity Name,DBA,Location ID,Address Line 1,Address Line 2,City,State,Zip Code,County,Region,Latitude,Longitude,Business Website,Operational Status,Business Purpose,Tier Type,Processor Type,Cultivation Indoor,Cultivation Outdoor,Cultivation Mixed Light,Cultivation Combination,Cultivation Activities Drying Curing,Cultivation Activities Storage,Cultivation Activities Packaging,Cultivation Activities Waste Rendering,Processing Activities Extraction,Processing Activities Blending and Infusing,Processing Activities Packaging and Labeling,Processing Activities Branding,Retail Activities Sales with Delivery,Retail Activities Sales No Delivery,Retail Activities Non-Cannabis Products,Retail Activities Drive Thru,Retail Date Opened to Public,Hours of Operation,Primary Contact Name
OCM-RETL-24-000209,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,10/16/2024 12:00:00 AM,10/16/2024 12:00:00 AM,10/16/2026 12:00:00 AM,OCMRETL-2023-001105,"Minority-Owned Business, Women-Owned Business","SPS Enterprises, LLC",Third Rock Cannabis,6921A17B-28DC-4107-8944-A4FE764670E2,131-135 Saratoga Avenue,Suite #7,South Glens Falls,NY,12803,Saratoga,Capital District,43.290873,-73.638126,,Active,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,03/28/2025 12:00:00 AM,Sun: 10:00 AM - 08:00 PM; Mon: 10:00 AM - 08:00 PM; Tues: 10:00 AM - 08:00 PM; Wed: 10:00 AM - 08:00 PM; Thurs: 10:00 AM - 08:00 PM; Fri: 10:00 AM - 08:00 PM; Sat: 10:00 AM - 08:00 PM,Khadijah Peek
,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,In-Process,Pending,,,,OCMCAURDP-2025-000012,,SRCG LLC,,LID293,102-15 159th Road,,Howard Beach,NY,11414,Queens,,40.65978869,-73.83116966,,Non-Operational,Adult-Use Retail Sales,,,,,,,,,,,,,,,,,,,,,
OCM-PT3B-25-000032,Adult-Use Processor Type Three-Branding,OCMPT3B,Active,LICACT,03/25/2025 12:00:00 AM,03/25/2025 12:00:00 AM,03/25/2027 12:00:00 AM,OCMPT3B-2024-000056,,S.T.A. Exotics Enterprises LLC,,,,,,,,,,,,,,,,Branding including for the exclusive performance of white labeling agreements,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,John Morrongiello
OCM-CAURD-23-000011,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,06/02/2023 12:00:00 AM,06/02/2023 12:00:00 AM,06/02/2025 12:00:00 AM,OCMCAURDP-2023-000011,,Stage One Cannabis LLC,,74F83DDD-0F9A-4CAC-BA23-74D3E063D6B5,810C Broadway,,Rensselaer,NY,12144,Rensselaer,Capital District,,,https://stageonedispensary.com/,Active,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,06/07/2023 12:00:00 AM,Sun: 10:00 AM - 06:00 PM; Mon: 09:00 AM - 09:00 PM; Tues: 09:00 AM - 09:00 PM; Wed: 09:00 AM - 09:00 PM; Thurs: 09:00 AM - 09:00 PM; Fri: 09:00 AM - 12:00 PM; Sat: 10:00 AM - 12:00 PM,Joshua Mirsky
OCM-CULT-24-000086,Adult-Use Cultivator License,OCMCULT,Active,LICACT,06/10/2024 12:00:00 AM,06/10/2024 12:00:00 AM,06/10/2026 12:00:00 AM,OCMCULT-2023-000316,"Extra Priority, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Stalliongrow, LLC",,9608EBFB-D4FE-4CC1-A50B-3F4A90BE5541,,,,,,Queens,Queens,,,,Active,Adult-Use Cultivation,CULT_INDOOR_T2,,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,Keith Dalessio
OCM-RETL-24-000159,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,08/12/2024 12:00:00 AM,08/12/2024 12:00:00 AM,08/12/2026 12:00:00 AM,OCMRETL-2023-000166,"Extra Priority, Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition",Star Life Retail Group LLC,,F1FAACD2-7A4D-4BC4-ADEC-8BADCB6B9A5F,1 Hall Ave,,White Plains,NY,10603,Westchester,Mid-Hudson,41.0386,-73.7594,starlifedispensary.com,Active,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,03/16/2025 12:00:00 AM,Sun: 10:00 AM - 10:00 PM; Mon: 10:00 AM - 10:00 PM; Tues: 10:00 AM - 10:00 PM; Wed: 10:00 AM - 10:00 PM; Thurs: 10:00 AM - 10:00 PM; Fri: 10:00 AM - 10:00 PM; Sat: 10:00 AM - 10:00 PM,Esperanza Segarra
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-002198,,"Starry Panther, LLC",,8CF7FB46-24EE-4EB3-9D39-E9E86FECC02F,401 Herkimer Rd,,Utica,NY,13502,Oneida,Mohawk Valley,43.114848,-75.204069,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Kevin Pruitt
OCM-MICR-24-000208,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,12/10/2024 12:00:00 AM,12/10/2024 12:00:00 AM,12/10/2026 12:00:00 AM,OCMMICR-2024-000012,,STARTIDE SUSTAINABILITY LLC,,5768CCE7-2BBD-4B3B-923C-811367720EBB,,,,,,Suffolk,Long Island,,,,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",MICROBUS_MIXED,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,,,Taylor Bush
OCM-DIST-25-000174,Adult-Use Distributor License,OCMDIST2,Active,LICACT,04/09/2025 12:00:00 AM,04/09/2025 12:00:00 AM,04/09/2027 12:00:00 AM,OCMDIST2-2024-000019,,Starwater Group LLC,,3C09DA19-3086-4400-8EF8-1C1DA3FA5332,,,,,,Tompkins,Southern Tier,,,,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Lawrence Ludwig
OCM-PROC-24-000241,Adult-Use Processor License,OCMPROC,Active,LICACT,12/30/2024 12:00:00 AM,12/30/2024 12:00:00 AM,12/30/2026 12:00:00 AM,OCMPROC-2023-000507,,Starwater Group LLC,,9F175AE7-9D55-4C39-A998-F8B8DF205A1F,,,,,,Tompkins,Southern Tier,,,,Active,Adult-Use Processing,,Type 1 - Extracting,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,Lawrence Ludwig
OCM-CAURD-24-000178,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,08/02/2024 12:00:00 AM,08/02/2024 12:00:00 AM,08/02/2026 12:00:00 AM,OCMCAURDP-2023-000138,,"State of Mind Dispensary, LLC",,FF56318B-DE4C-4D8F-A7B2-B0CB9B4D4DF5,521 Troy Schenectady Rd,,Latham,NY,12110,Albany,Capital District,,,,Active,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,09/05/2024 12:00:00 AM,Sun: 09:00 AM - 09:00 PM; Mon: 09:00 AM - 09:00 PM; Tues: 09:00 AM - 09:00 PM; Wed: 09:00 AM - 09:00 PM; Thurs: 09:00 AM - 09:00 PM; Fri: 09:00 AM - 09:00 PM; Sat: 09:00 AM - 09:00 PM,Allen Nayfeld
OCM-RETL-25-000270,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,01/03/2025 12:00:00 AM,01/03/2025 12:00:00 AM,01/03/2027 12:00:00 AM,OCMRETL-2023-001893,Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition,Statis NY Holdings LLC,,DB87E318-F7CA-4CE0-B893-C2B99838A7DD,111 Fulton St,,New York,NY,10038,New York,Manhattan,40.709933,-74.006942,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,Christian Chavez
OCM-RETL-24-000243,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,11/25/2024 12:00:00 AM,11/25/2024 12:00:00 AM,11/25/2026 12:00:00 AM,OCMRETL-2023-002124,,Stay Blessed LLC,,3B53722E-582A-4222-B1C0-AC205892C1FE,1284 Central Ave,,Albany,NY,12205,Albany,Capital District,42.699556,-73.812751,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Ian Burke
OCM-CAURD-25-000249,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,02/21/2025 12:00:00 AM,02/21/2025 12:00:00 AM,02/21/2027 12:00:00 AM,OCMCAURDP-2024-000118,,Steven Steals and Co. Llc,Nice Yield Stores,971A5C7A-0B74-422B-90FC-290C6F611055,1050 Jackson Ave,Retail Unit,Long Island City,NY,11101,Queens,Queens,,,,Active,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,03/08/2025 12:00:00 AM,Sun: 10:00 AM - 11:00 PM; Mon: 10:00 AM - 11:00 PM; Tues: 10:00 AM - 11:00 PM; Wed: 10:00 AM - 11:00 PM; Thurs: 10:00 AM - 11:00 PM; Fri: 10:00 AM - 11:00 PM; Sat: 10:00 AM - 11:00 PM,Steve Urbano
,Adult-Use Microbusiness License,OCMMICR,In-Process,Pending,,,,OCMMICR-2023-000416,,Sticky Bandits llc,,8BDDDBEE-FCF7-4C14-B38B-84E2C8334116,98 Wilson Rd,,Catskill,NY,12414,Greene,Capital District,42.246058,-73.95736,Stickybandits518.com,Non-Operational,"Adult-Use Cultivation, Adult-Use Retail Sales",MICROBUS_COMBINATION,,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,,,Cory Clanton
OCM-MICR-24-000024,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,03/14/2024 12:00:00 AM,03/14/2024 12:00:00 AM,03/14/2026 12:00:00 AM,OCMMICR-2023-000240,Women-Owned Business,Sticky's Weed Farm LLC,,8CE6C0F4-D46B-4778-9080-1B6B3D7B98E0,,,,,,Essex,North Country,,,,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",MICROBUS_OUTDOOR,"Type 3 - Packaging, Labeling, and Branding",0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,,,Healey Mayette
OCM-MICR-24-000216,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,12/23/2024 12:00:00 AM,12/23/2024 12:00:00 AM,12/23/2026 12:00:00 AM,OCMMICR-2023-000574,"Extra Priority, Minority-Owned Business, Women-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition",STONED IN BROOKLYN INC,,DEAC49B7-1438-4BFC-B590-89C0466C79E5,8334 Woodhaven Blvd,,Glendale,NY,11385,Queens,Queens,40.70226,-73.85569,,Non-Operational,"Adult-Use Cultivation, Adult-Use Retail Sales",MICROBUS_INDOOR,,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,,,Jason Lewis
OCM-MICR-24-000181,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,11/13/2024 12:00:00 AM,11/13/2024 12:00:00 AM,11/13/2026 12:00:00 AM,OCMMICR-2023-001102,,"Stonewood Farm, LLC",,7AFDEE20-32F5-4DC9-9697-A173D96822A9,,,,,,Orange,Mid-Hudson,,,,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",MICROBUS_INDOOR,"Packaging; Labeling and Branding, including for the exclusive performance of white labeling agreements",1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,,,Ronald Spadafora
OCM-MICR-24-000181,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,11/13/2024 12:00:00 AM,11/13/2024 12:00:00 AM,11/13/2026 12:00:00 AM,OCMMICR-2023-001102,,"Stonewood Farm, LLC",,04F855A7-03A6-46C0-A184-9C35D4B26B5E,,,,,,Dutchess,Mid-Hudson,,,,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",MICROBUS_INDOOR,"Packaging; Labeling and Branding, including for the exclusive performance of white labeling agreements",1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,,,Ronald Spadafora
OCM-MICR-24-000181,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,11/13/2024 12:00:00 AM,11/13/2024 12:00:00 AM,11/13/2026 12:00:00 AM,OCMMICR-2023-001102,,"Stonewood Farm, LLC",,94A048C6-96BA-4019-A839-AB586854C3C8,,,,,,Dutchess,Mid-Hudson,,,,Active,Adult-Use Cultivation,MICROBUS_INDOOR,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,Ronald Spadafora
OCM-CULT-24-000141,Adult-Use Cultivator License,OCMCULT,Active,LICACT,08/06/2024 12:00:00 AM,08/06/2024 12:00:00 AM,08/06/2026 12:00:00 AM,OCMCULT-2024-000040,,Stop 29 LLC,,2AB28D79-A5E4-40A0-A4ED-5BDFBE3FDFBA,,,,,,Erie,Western NY,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,Michael Viens
OCM-PROC-24-000085,Adult-Use Processor License,OCMPROC,Active,LICACT,08/12/2024 12:00:00 AM,08/12/2024 12:00:00 AM,08/12/2026 12:00:00 AM,OCMPROC-2024-000031,,Stop 30 LLC,,9F7312F5-F4AE-4067-806D-92253FBF1671,,,,,,Erie,Western NY,,,,Active,Adult-Use Processing,,Type 1 - Extracting,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,Michael Viens
OCM-DIST-24-000070,Adult-Use Distributor License,OCMDIST,Active,LICACT,09/12/2024 12:00:00 AM,09/12/2024 12:00:00 AM,09/12/2026 12:00:00 AM,OCMDIST-2024-000027,,Stop 31 LLC,,2C6E0D51-DA74-4A2D-8384-57BFA6B7A4B3,,,,,,Erie,Western NY,,,,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Michael Viens
,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,In-Process,Pending,,,,OCMCAURDP-2024-000079,,"Storytellers New York, LLC",,LID269,2935 3rd Ave,,Bronx,NY,10455,Bronx,,40.81758167,-73.91563411,,Non-Operational,Adult-Use Retail Sales,,,,,,,,,,,,,,,,,,,,,
OCM-MICR-24-000168,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,10/09/2024 12:00:00 AM,10/09/2024 12:00:00 AM,10/09/2026 12:00:00 AM,OCMMICR-2023-000475,Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition,STRAIGHT OFF THE VINE LLC,,73C9075D-8B43-4058-8E54-AF6BCD711451,115 N Geddes St,,Syracuse,NY,13204,Onondaga,Central NY,43.04938,-73.170788,,Non-Operational,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution, Adult-Use Retail Sales",MICROBUS_INDOOR,"Packaging; Labeling and Branding, including for the exclusive performance of white labeling agreements",1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,,,Champ Winchell
OCM-CAURD-23-000016,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,06/29/2023 12:00:00 AM,06/29/2023 12:00:00 AM,06/29/2025 12:00:00 AM,OCMCAURDP-2023-000022,,Strain Stars LLC,Strain Stars,0AB8737D-5715-4B2D-B335-57A68C3802D8,1815 Broadhollow Rd,,Farmingdale,NY,11735,Suffolk,Long Island,,,,Active,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,07/07/2023 12:00:00 AM,Sun: 10:00 AM - 08:00 PM; Mon: 09:00 AM - 09:00 PM; Tues: 09:00 AM - 09:00 PM; Wed: 09:00 AM - 09:00 PM; Thurs: 09:00 AM - 09:00 PM; Fri: 09:00 AM - 09:00 PM; Sat: 09:00 AM - 09:00 PM,Yuvraj Singh
,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,In-Process,Pending,,,,OCMCAURDP-2024-000094,,Strong Island Chronic LLC,,LID201,19 Technology Dr,,East Setauket,NY,11733,Suffolk,,40.89848476,-73.08648928,,Non-Operational,Adult-Use Retail Sales,,,,,,,,,,,,,,,,,,,,,
OCM-CULT-24-000110,Adult-Use Cultivator License,OCMCULT,Active,LICACT,06/11/2024 12:00:00 AM,06/11/2024 12:00:00 AM,06/11/2026 12:00:00 AM,OCMCULT-2023-000286,Distressed Farmer,Sugarhouse Farms Limited Liability Company,,8C638317-4862-41BF-A751-0C07C736FC12,,,,,,Otsego,Mohawk Valley,,,sugarhousefarms.org,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,Gavin DuGuay
OCM-CULT-24-000110,Adult-Use Cultivator License,OCMCULT,Active,LICACT,06/11/2024 12:00:00 AM,06/11/2024 12:00:00 AM,06/11/2026 12:00:00 AM,OCMCULT-2023-000286,Distressed Farmer,Sugarhouse Farms Limited Liability Company,,4DA659AE-204B-4844-932A-50B372A62601,,,,,,Otsego,Mohawk Valley,,,sugarhousefarms.org,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Gavin DuGuay
OCM-DIST-24-000084,Adult-Use Distributor License,OCMDIST,Active,LICACT,10/15/2024 12:00:00 AM,10/15/2024 12:00:00 AM,10/15/2026 12:00:00 AM,OCMDIST-2024-000024,Distressed Farmer,Sugarhouse Farms Limited Liability Company,,3FB3BF6B-2671-460F-81F6-7CFB0E93B16B,,,,,,Otsego,Mohawk Valley,,,sugarhousefarms.org,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Gavin DuGuay
OCM-PROC-24-000043,Adult-Use Processor License,OCMPROC,Active,LICACT,06/17/2024 12:00:00 AM,06/17/2024 12:00:00 AM,06/17/2026 12:00:00 AM,OCMPROC-2023-000378,Distressed Farmer,Sugarhouse Farms Limited Liability Company,,9C73123D-796C-48D3-83BE-DB6E506E8C74,,,,,,Otsego,Mohawk Valley,,,sugarhousefarms.org,Active,Adult-Use Processing,,Type 1 - Extracting,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,Gavin DuGuay
,Adult-Use Retail Dispensary License,OCMRETL,In-Process,Pending,,,,OCMRETL-2023-001374,,Sukoon Ventures LLC,,FB82D610-B94F-4FC0-BBF4-0F41F3343270,810 Pennsylvania Ave,,Brooklyn,NY,11207,Kings,Brooklyn,40.657562,-73.890256,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,Madhu Verma
OCM-CAURD-24-000083,Adult-Use Conditional Retail Dispensary License,OCMCAURD22,Active,LICACT,02/20/2024 12:00:00 AM,02/20/2024 12:00:00 AM,02/20/2026 12:00:00 AM,OCMCAURDP-2023-000151,,Summit Canna LLC,,367A5085-A555-47ED-AD0F-4F4D4A68AB3D,2412 3rd Ave,,Bronx,NY,10454,Bronx,Bronx,,,,Active,Adult-Use Retail Dispensary,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,04/18/2024 12:00:00 AM,Sun: 11:00 AM - 11:00 PM; Mon: 11:00 AM - 11:00 PM; Tues: 11:00 AM - 11:00 PM; Wed: 11:00 AM - 11:00 PM; Thurs: 11:00 AM - 11:00 PM; Fri: 11:00 AM - 11:00 PM; Sat: 11:00 AM - 11:00 PM,MICHAEL MONTAS
OCM-CULT-24-000161,Adult-Use Cultivator License,OCMCULT,Active,LICACT,09/11/2024 12:00:00 AM,09/11/2024 12:00:00 AM,09/11/2026 12:00:00 AM,OCMCULT-2024-000037,Women-Owned Business,SunBaked Farm LLC,,DDA97CE5-EF2C-4833-85A1-0040F370B262,,,,,,Tompkins,Southern Tier,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,,,Karin Dahlander
OCM-CULT-24-000161,Adult-Use Cultivator License,OCMCULT,Active,LICACT,09/11/2024 12:00:00 AM,09/11/2024 12:00:00 AM,09/11/2026 12:00:00 AM,OCMCULT-2024-000037,Women-Owned Business,SunBaked Farm LLC,,2D534012-F35F-4F62-82A6-861462EA9528,,,,,,Tompkins,Southern Tier,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,Karin Dahlander
OCM-CULT-24-000161,Adult-Use Cultivator License,OCMCULT,Active,LICACT,09/11/2024 12:00:00 AM,09/11/2024 12:00:00 AM,09/11/2026 12:00:00 AM,OCMCULT-2024-000037,Women-Owned Business,SunBaked Farm LLC,,C23EE690-7E2E-4D63-A9F6-227E0AFCD434,,,,,,Tioga,Southern Tier,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,,,Karin Dahlander
OCM-DIST-24-000078,Adult-Use Distributor License,OCMDIST,Active,LICACT,09/25/2024 12:00:00 AM,09/25/2024 12:00:00 AM,09/25/2026 12:00:00 AM,OCMDIST-2024-000026,Women-Owned Business,SunBaked Farm LLC,,A9C3914D-E66D-4090-91B2-7D1339E1AD07,,,,,,Tompkins,Southern Tier,,,,Active,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Karin Dahlander
OCM-PROC-24-000078,Adult-Use Processor License,OCMPROC,Active,LICACT,08/07/2024 12:00:00 AM,08/07/2024 12:00:00 AM,08/07/2026 12:00:00 AM,OCMPROC-2024-000030,Women-Owned Business,SunBaked Farm LLC,,045A9F90-D176-4749-9016-7FC805BCE59D,,,,,,Tompkins,Southern Tier,,,,Active,Adult-Use Processing,,Type 2 - Infusing and Blending,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,Karin Dahlander
OCM-RETL-25-000331,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,04/23/2025 12:00:00 AM,04/23/2025 12:00:00 AM,04/23/2027 12:00:00 AM,OCMRETL-2023-000599,Minority-Owned Business,Sunny Days Dispensary LLC,,C0616C1A-7BA9-44AF-8600-B64781942E4B,20 E Main St,,New Rochelle,NY,10801,Westchester,Mid-Hudson,40.91976,-73.76532,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,Sunny Patel
OCM-MICR-24-000012,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,03/03/2024 12:00:00 AM,03/03/2024 12:00:00 AM,03/03/2026 12:00:00 AM,OCMMICR-2023-000453,Service-Disabled Veteran-Owned Business,"Sunwalker Farms, Inc.",,E2389E34-0523-40E3-860F-B46563C4C927,,,,,,Ontario,Finger Lakes,,,,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",MICROBUS_COMBINATION,Type 1 - Extracting,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,,,Curteis Boshnack
OCM-MICR-24-000012,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,03/03/2024 12:00:00 AM,03/03/2024 12:00:00 AM,03/03/2026 12:00:00 AM,OCMMICR-2023-000453,Service-Disabled Veteran-Owned Business,"Sunwalker Farms, Inc.",,FDBA8702-10A8-468F-9EA3-37A3821AF050,39 Eastern Blvd Unit 101,,Canandaigua,NY,14424,Ontario,Finger Lakes,42.877176,-77.265605,,Active,Adult-Use Retail Sales,MICROBUS_COMBINATION,Type 1 - Extracting,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,03/29/2025 12:00:00 AM,Sun: 10:00 AM - 07:00 PM; Mon: 10:00 AM - 09:00 PM; Tues: 10:00 AM - 09:00 PM; Wed: 10:00 AM - 09:00 PM; Thurs: 10:00 AM - 09:00 PM; Fri: 10:00 AM - 09:00 PM; Sat: 10:00 AM - 09:00 PM,Curteis Boshnack
,Conditional Adult-Use Retail Dispensary License,OCMCAURD22,In-Process,Pending,,,,OCMCAURDP-2023-000191,,"Super Dank Holdings, LLC",,LID162,564 Smith Street,,Farmingdale,NY,11735,Suffolk,,40.75718817,-73.40400267,,Non-Operational,Adult-Use Retail Sales,,,,,,,,,,,,,,,,,,,,,
OCM-RETL-25-000318,Adult-Use Retail Dispensary License,OCMRETL,Active,LICACT,03/25/2025 12:00:00 AM,03/25/2025 12:00:00 AM,03/25/2027 12:00:00 AM,OCMRETL-2023-000793,"Extra Priority, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition",SUPPLY DESIGN LLC,,CE209AB3-E970-48A1-8EA7-2C78CE1C2852,2201 Avenue U,,Brooklyn,NY,11229,Kings,Brooklyn,40.6012,-73.93701,,Non-Operational,Adult-Use Retail Sales,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,JULLIAN BELINSKY
OCM-PROC-24-000158,Adult-Use Processor License,OCMPROC,Active,LICACT,10/18/2024 12:00:00 AM,10/18/2024 12:00:00 AM,10/18/2026 12:00:00 AM,OCMPROC-2023-000144,,Susquehanna Spirit LLC,,AE5886C5-7145-4596-A7A4-5E6B84DF66A6,,,,,,Otsego,Mohawk Valley,,,www.susquehannaspirit.com,Active,Adult-Use Processing,,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,Bradley Tillbrooks
,Adult-Use Microbusiness License,OCMMICR,In-Process,Pending,,,,OCMMICR-2023-000591,,sustainable seeds llc,,2CCFF7E3-D460-45F0-BE2B-A9EA001F7140,,,,,,Kings,Brooklyn,,,,Non-Operational,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",MICROBUS_INDOOR,"Extraction; Infusing and Blending; and Packaging, Labeling and Branding",1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,,,michael verbitsky
OCM-MICR-24-000008,Adult-Use Microbusiness License,OCMMICR,Active,LICACT,02/28/2024 12:00:00 AM,02/28/2024 12:00:00 AM,02/28/2026 12:00:00 AM,OCMMICR-2023-000401,,Swamp Fog Farms Corp.,,686E8E52-F0EA-4308-943A-38627AAD3CA7,,,,,,Oswego,Central NY,,,www.swampfogfarms.com,Active,"Adult-Use Cultivation, Adult-Use Processing, Adult-Use Distribution",MICROBUS_COMBINATION,Type 1 - Extracting,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,,,Brian Searle
,Adult-Use Distributor License,OCMDIST,In-Process,Pending,,,,OCMDIST-2023-000229,,"SYMPHONY GRACE FARMS, LLC",,FC9E8A94-1D3C-4701-B8E8-581381B3EAB2,,,,,,Ulster,Mid-Hudson,,,,Non-Operational,Adult-Use Distribution,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Christopher Scott
OCM-CULT-24-000061,Adult-Use Cultivator License,OCMCULT,Active,LICACT,04/12/2024 12:00:00 AM,04/12/2024 12:00:00 AM,04/12/2026 12:00:00 AM,OCMCULT-2023-000163,,Tadt Services LLC,Terpene Alchemy,0E14397B-4CA1-49AF-B7B0-8769461DF24B,,,,,,Chautauqua,Western NY,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,Alexander Tadt
OCM-CULT-24-000061,Adult-Use Cultivator License,OCMCULT,Active,LICACT,04/12/2024 12:00:00 AM,04/12/2024 12:00:00 AM,04/12/2026 12:00:00 AM,OCMCULT-2023-000163,,Tadt Services LLC,Terpene Alchemy,E87F6B3E-EC28-4137-91CF-2F90251C9154,,,,,,Chautauqua,Western NY,,,,Active,Adult-Use Cultivation,CCULT_OUTDOOR_T4,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,,Alexander Tadt
